N,P,K,temperature,humidity,ph,rainfall,label
86.0,59.0,35.0,25.78720567,82.11124033,6.94663637,243.5120414,rice
66.0,60.0,38.0,22.08576562,83.47038318,6.37257633,231.7364957,rice
93.0,56.0,42.0,23.85724032,82.22572988,7.3827626,195.0948311,rice
85.0,37.0,39.0,24.52783742,82.73685569,6.36413497,224.6757231,rice
91.0,35.0,38.0,24.8972823,80.52586088,6.13428721,183.6793207,rice
93.0,53.0,38.0,26.92995077,81.91411159,7.06917223,290.6793783,rice
62.0,42.0,36.0,22.78133816,82.06719137,6.43001022,248.7183228,rice
74.0,39.0,38.0,23.24113501,84.59201843,7.78205131,233.0453455,rice
78.0,42.0,42.0,20.13017482,81.60487287,7.62847289,262.7173405,rice
90.0,44.0,38.0,23.83509503,83.88387074,7.47313438,241.2013513,rice
93.0,58.0,38.0,20.61521424,83.77345559,6.93240022,279.5451717,rice
74.0,35.0,40.0,26.49109635,80.15836264,6.9804009,242.8640342,rice
68.0,58.0,38.0,23.22397386,83.03322691,6.33625352,221.2091958,rice
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,185.2773389,rice
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,291.2986618,rice
70.0,36.0,42.0,21.84106875,80.72886384,6.94620988,202.3838319,rice
85.0,38.0,41.0,21.58711777,82.7883708,6.24905066,276.6552459,rice
91.0,36.0,45.0,24.44345477,82.45432595,5.95064758,267.9761948,rice
67.0,59.0,41.0,21.94766735,80.97384195,6.01263259,213.3560921,rice
97.0,59.0,43.0,26.35927159,84.04403589,6.28650018,271.3586137,rice
72.0,45.0,35.0,25.42977518,82.94682591,5.75850632,195.3574542,rice
84.0,50.0,44.0,25.48591986,81.40633547,5.93534441,182.6549356,rice
98.0,47.0,37.0,23.48381344,81.33265073,7.37548285,224.0581164,rice
89.0,54.0,38.0,24.51588066,83.5352163,6.68534642,230.4462359,rice
95.0,39.0,36.0,23.86330467,83.15250801,5.56139864,285.2493645,rice
97.0,50.0,41.0,24.52922681,80.54498576,7.07096,260.2634026,rice
82.0,25.0,51.0,24.31334971,87.47409052,6.07420962,48.11248366,watermelon
105.0,14.0,50.0,26.2148837,87.6883982,6.41905219,59.65590798,watermelon
108.0,23.0,51.0,26.84366082,83.85039964,6.10650079,40.228644,watermelon
112.0,25.0,51.0,25.04746944,85.5667282,6.93253723,56.72496677,watermelon
81.0,18.0,50.0,26.80750629,88.22874955,6.42978807,58.79889057,watermelon
83.0,23.0,55.0,26.89750174,83.89241484,6.46327108,43.97193745,watermelon
97.0,8.0,52.0,24.9103226,86.97190046,6.23786174,49.48575692,watermelon
109.0,10.0,53.0,26.81938687,87.8274604,6.55175031,46.06193778,watermelon
119.0,30.0,49.0,25.35794749,80.45846265,6.90302022,47.72078245,watermelon
119.0,25.0,51.0,26.47330219,80.92254421,6.28381833,53.65742581,watermelon
84.0,25.0,52.0,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
89.0,22.0,52.0,24.89681131,86.10782926,6.21730079,53.14626213,watermelon
81.0,6.0,55.0,24.88910524,85.87059083,6.11014274,51.70699144,watermelon
92.0,7.0,48.0,26.27520631,86.63249555,6.95650883,54.38748495,watermelon
118.0,13.0,54.0,24.41311871,89.81574032,6.03958463,44.07843475,watermelon
118.0,15.0,45.0,24.21495706,84.20576992,6.53800636,48.01138482,watermelon
99.0,5.0,47.0,24.13078816,84.84494575,6.64908697,51.19470197,watermelon
113.0,19.0,46.0,25.41864024,81.12122989,6.28638766,49.52320689,watermelon
84.0,7.0,51.0,26.81530456,87.65694462,6.39966904,55.74073582,watermelon
120.0,20.0,45.0,25.66576039,88.6984228,6.11412868,54.22722466,watermelon
107.0,10.0,49.0,25.83202912,89.00481725,6.75519202,45.24690619,watermelon
81.0,18.0,50.0,26.44019475,80.91934337,6.50711099,47.81847573,watermelon
100.0,10.0,53.0,24.54356968,84.60808277,6.21174896,42.00660251,watermelon
86.0,6.0,53.0,25.92030221,83.47202566,6.92184789,42.10681516,watermelon
91.0,7.0,53.0,25.13735887,89.28272716,6.45721654,43.52897517,watermelon
89.0,25.0,54.0,24.69368934,85.56967628,6.35310739,48.99390828,watermelon
83.0,22.0,54.0,25.89762315,81.96664832,6.27724525,54.49960057,watermelon
90.0,14.0,52.0,24.84740848,89.20454622,6.39185843,59.67927244,watermelon
85.0,22.0,53.0,25.96534238,89.77076659,6.8494717,59.46338556,watermelon
112.0,28.0,54.0,24.86094646,85.05318563,6.73803055,55.29563514,watermelon
83.0,10.0,53.0,24.92994759,85.00802358,6.19514228,48.75859458,watermelon
119.0,19.0,55.0,25.18780042,83.44621709,6.81826138,46.87420883,watermelon
83.0,9.0,45.0,25.85483596,89.13163965,6.04960989,46.85176955,watermelon
115.0,11.0,46.0,24.41592661,89.39655519,6.62316718,40.32161859,watermelon
83.0,29.0,52.0,25.76402693,87.5931128,6.70468886,46.05122728,watermelon
98.0,8.0,51.0,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
113.0,30.0,50.0,26.03967219,83.9862443,6.27748404,43.87712348,watermelon
82.0,22.0,45.0,26.22338015,85.34866045,6.51219621,54.60159289,watermelon
117.0,30.0,50.0,24.90123934,87.20772913,6.74496631,46.59207341,watermelon
119.0,9.0,50.0,26.74550678,83.9195902,6.25128666,40.794305,watermelon
105.0,30.0,50.0,25.29954705,81.77527562,6.37620108,57.04147057,watermelon
104.0,17.0,46.0,25.7131428,80.22972777,6.19001591,43.08961827,watermelon
85.0,25.0,47.0,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
88.0,5.0,47.0,25.86475496,86.67468041,6.66224465,41.16554802,watermelon
98.0,25.0,52.0,25.2801372,83.15393658,6.22406638,49.29456609,watermelon
83.0,25.0,53.0,26.49195283,80.04678201,6.05769711,57.72799157,watermelon
110.0,21.0,54.0,26.73690828,87.82430156,6.74753764,47.46447019,watermelon
106.0,14.0,45.0,24.47018505,84.16390229,6.41701175,57.26773002,watermelon
82.0,23.0,49.0,26.81383586,87.21986949,6.87328399,51.70497792,watermelon
111.0,6.0,53.0,26.4930645,88.59143088,6.313513,46.06382209,watermelon
114.0,8.0,50.0,24.74631269,88.30866319,6.58158793,57.95826144,watermelon
117.0,27.0,48.0,26.53259325,82.39053979,6.83526818,54.30660782,watermelon
116.0,5.0,54.0,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
101.0,20.0,48.0,24.6774157,82.75411437,6.20624749,57.05709413,watermelon
91.0,21.0,50.0,24.33528185,81.44030363,6.76203022,48.32113628,watermelon
101.0,11.0,51.0,25.50736962,84.24340241,6.79203558,44.2068997,watermelon
101.0,10.0,47.0,25.5421695,83.31883376,6.93699768,57.57343233,watermelon
104.0,23.0,47.0,26.98212846,86.70068316,6.77043415,42.91292205,watermelon
97.0,12.0,47.0,25.28784623,89.63667876,6.76509496,58.28697664,watermelon
107.0,5.0,52.0,26.6634609,89.98405233,6.88142575,57.40847165,watermelon
108.0,22.0,46.0,26.17668721,86.7295205,6.12116856,53.33484977,watermelon
90.0,16.0,45.0,24.92093261,80.61750795,6.29154028,50.55710813,watermelon
110.0,28.0,46.0,24.29105004,88.04541346,6.49889585,51.26046418,watermelon
120.0,19.0,49.0,25.79448878,84.26830701,6.76247163,56.45229202,watermelon
103.0,16.0,49.0,24.06731461,81.64075303,6.91571701,51.75212401,watermelon
91.0,12.0,46.0,24.64458469,85.49938185,6.34394252,48.31219031,watermelon
109.0,21.0,55.0,24.9004602,89.73524177,6.77027809,57.44942094,watermelon
91.0,7.0,52.0,25.07803672,83.46230461,6.40505424,56.39962921,watermelon
91.0,24.0,55.0,26.27061608,83.09194521,6.25908658,46.76837499,watermelon
80.0,16.0,46.0,25.50405534,81.40297428,6.94023622,48.47833278,watermelon
85.0,27.0,45.0,26.0713757,88.7285657,6.46709585,57.79652846,watermelon
88.0,29.0,51.0,24.71885473,88.94568335,6.09568994,48.45978627,watermelon
120.0,24.0,47.0,26.98603693,89.4138489,6.26083896,58.54876687,watermelon
118.0,21.0,51.0,24.42998931,86.33904774,6.67880509,48.58241822,watermelon
101.0,17.0,55.0,24.37118217,87.1269128,6.45149976,44.63907691,watermelon
92.0,20.0,55.0,25.10474753,87.5267616,6.58779126,59.26519444,watermelon
97.0,25.0,50.0,26.22005978,80.90127035,6.09381467,49.08553937,watermelon
100.0,18.0,52.0,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
119.0,7.0,55.0,26.03867719,84.6378378,6.03142448,44.3993381,watermelon
92.0,21.0,48.0,25.81692236,82.043255,6.37742712,54.82963379,watermelon
96.0,18.0,50.0,25.3310446,84.30533791,6.90424171,41.53218699,watermelon
93.0,22.0,52.0,26.58740671,81.32563243,6.93273973,41.87540028,watermelon
110.0,7.0,45.0,26.63838589,84.69546874,6.18921393,48.32428609,watermelon
97.0,22.0,50.0,26.26028739,86.14585891,6.7698938,58.97878791,watermelon
102.0,28.0,54.0,25.15623099,80.27525115,6.86215704,55.49541453,watermelon
120.0,7.0,47.0,24.24782473,83.03687902,6.65386761,54.7657624,watermelon
101.0,13.0,54.0,25.42900869,82.91481799,6.82898271,56.34144589,watermelon
111.0,5.0,55.0,26.283443,84.42478917,6.52066342,50.78669728,watermelon
95.0,14.0,50.0,26.6333118,84.31756844,6.56044352,56.31866159,watermelon
80.0,26.0,55.0,24.53442564,88.989272,6.14009922,49.11618732,watermelon
95.0,16.0,55.0,25.26931156,87.55055105,6.612848,40.12650421,watermelon
81.0,16.0,45.0,26.90435747,86.25426228,6.72746816,59.75980023,watermelon
102.0,14.0,52.0,26.79489868,89.64815231,6.51075991,57.74091817,watermelon
95.0,12.0,51.0,25.76484262,84.1726996,6.6816067,44.22066914,watermelon
114.0,21.0,55.0,25.4438391,87.9392312,6.47275626,57.51549686,watermelon
103.0,17.0,51.0,25.11189154,80.02621335,6.20988834,44.20656987,watermelon
95.0,12.0,46.0,26.21667586,81.01009354,6.32281728,54.65423596,watermelon
99.0,6.0,45.0,26.12588914,86.5507939,6.00097562,40.71210074,watermelon
92.0,7.0,45.0,26.70607759,81.14149505,6.94464022,51.51033554,watermelon
86.0,15.0,47.0,24.04355803,84.18406764,6.42389876,53.78929956,watermelon
